0,0,1,4,0.002192,lab004-090
1,0,1,4,0.000777,lab004-090
2,0,1,4,0.000767,lab004-090
3,0,1,4,0.000763,lab004-090
4,0,1,4,0.000765,lab004-090
5,0,1,4,0.000775,lab004-090
6,0,1,4,0.000757,lab004-090
7,0,1,4,0.000766,lab004-090
8,0,1,4,0.000758,lab004-090
9,0,1,4,0.000763,lab004-090
10,0,1,4,0.000754,lab004-090
11,0,1,4,0.000771,lab004-090
12,0,1,4,0.000761,lab004-090
13,0,1,4,0.000756,lab004-090
14,0,1,4,0.000763,lab004-090
15,0,1,4,0.000761,lab004-090
16,0,1,4,0.000764,lab004-090
17,0,1,4,0.000765,lab004-090
18,0,1,4,0.000761,lab004-090
19,0,1,4,0.000759,lab004-090
20,0,1,4,0.000760,lab004-090
21,0,1,4,0.000758,lab004-090
22,0,1,4,0.000768,lab004-090
23,0,1,4,0.000768,lab004-090
24,0,1,4,0.000760,lab004-090
25,0,1,4,0.000760,lab004-090
26,0,1,4,0.000756,lab004-090
27,0,1,4,0.000772,lab004-090
28,0,1,4,0.000761,lab004-090
29,0,1,4,0.000759,lab004-090
30,0,1,4,0.000768,lab004-090
31,0,1,4,0.000753,lab004-090
32,0,1,4,0.000762,lab004-090
33,0,1,4,0.000762,lab004-090
34,0,1,4,0.000766,lab004-090
35,0,1,4,0.000768,lab004-090
36,0,1,4,0.000766,lab004-090
37,0,1,4,0.000762,lab004-090
38,0,1,4,0.000760,lab004-090
39,0,1,4,0.000754,lab004-090
40,0,1,4,0.000758,lab004-090
41,0,1,4,0.000766,lab004-090
42,0,1,4,0.000759,lab004-090
43,0,1,4,0.000778,lab004-090
44,0,1,4,0.000771,lab004-090
45,0,1,4,0.000784,lab004-090
46,0,1,4,0.000776,lab004-090
47,0,1,4,0.000765,lab004-090
48,0,1,4,0.000771,lab004-090
49,0,1,4,0.000784,lab004-090
50,0,1,4,0.000771,lab004-090
51,0,1,4,0.000765,lab004-090
52,0,1,4,0.000770,lab004-090
53,0,1,4,0.000776,lab004-090
54,0,1,4,0.000772,lab004-090
55,0,1,4,0.000766,lab004-090
56,0,1,4,0.000760,lab004-090
57,0,1,4,0.000762,lab004-090
58,0,1,4,0.000754,lab004-090
59,0,1,4,0.000776,lab004-090
60,0,1,4,0.000769,lab004-090
61,0,1,4,0.000779,lab004-090
62,0,1,4,0.000780,lab004-090
63,0,1,4,0.000771,lab004-090
64,0,1,4,0.000780,lab004-090
65,0,1,4,0.000763,lab004-090
66,0,1,4,0.000777,lab004-090
67,0,1,4,0.000761,lab004-090
68,0,1,4,0.000776,lab004-090
69,0,1,4,0.000761,lab004-090
70,0,1,4,0.000781,lab004-090
71,0,1,4,0.000780,lab004-090
72,0,1,4,0.000778,lab004-090
73,0,1,4,0.000761,lab004-090
74,0,1,4,0.000760,lab004-090
75,0,1,4,0.000786,lab004-090
76,0,1,4,0.000773,lab004-090
77,0,1,4,0.000768,lab004-090
78,0,1,4,0.000763,lab004-090
79,0,1,4,0.000777,lab004-090
80,0,1,4,0.000775,lab004-090
81,0,1,4,0.000778,lab004-090
82,0,1,4,0.000768,lab004-090
83,0,1,4,0.000766,lab004-090
84,0,1,4,0.000780,lab004-090
85,0,1,4,0.000760,lab004-090
86,0,1,4,0.000767,lab004-090
87,0,1,4,0.000756,lab004-090
88,0,1,4,0.000776,lab004-090
89,0,1,4,0.000762,lab004-090
90,0,1,4,0.000776,lab004-090
91,0,1,4,0.000765,lab004-090
92,0,1,4,0.000775,lab004-090
93,0,1,4,0.000778,lab004-090
94,0,1,4,0.000755,lab004-090
95,0,1,4,0.000781,lab004-090
96,0,1,4,0.000755,lab004-090
97,0,1,4,0.000773,lab004-090
98,0,1,4,0.000771,lab004-090
99,0,1,4,0.000777,lab004-090
0,0,1,40,0.002196,lab004-090
1,0,1,40,0.000794,lab004-090
2,0,1,40,0.000785,lab004-090
3,0,1,40,0.000789,lab004-090
4,0,1,40,0.000795,lab004-090
5,0,1,40,0.000788,lab004-090
6,0,1,40,0.000780,lab004-090
7,0,1,40,0.000781,lab004-090
8,0,1,40,0.000759,lab004-090
9,0,1,40,0.000781,lab004-090
10,0,1,40,0.000779,lab004-090
11,0,1,40,0.000778,lab004-090
12,0,1,40,0.000774,lab004-090
13,0,1,40,0.000775,lab004-090
14,0,1,40,0.000764,lab004-090
15,0,1,40,0.000780,lab004-090
16,0,1,40,0.000776,lab004-090
17,0,1,40,0.000770,lab004-090
18,0,1,40,0.000781,lab004-090
19,0,1,40,0.000788,lab004-090
20,0,1,40,0.000781,lab004-090
21,0,1,40,0.000779,lab004-090
22,0,1,40,0.000777,lab004-090
23,0,1,40,0.000781,lab004-090
24,0,1,40,0.000785,lab004-090
25,0,1,40,0.000766,lab004-090
26,0,1,40,0.000781,lab004-090
27,0,1,40,0.000781,lab004-090
28,0,1,40,0.000780,lab004-090
29,0,1,40,0.000781,lab004-090
30,0,1,40,0.000780,lab004-090
31,0,1,40,0.000781,lab004-090
32,0,1,40,0.000778,lab004-090
33,0,1,40,0.000781,lab004-090
34,0,1,40,0.000779,lab004-090
35,0,1,40,0.000781,lab004-090
36,0,1,40,0.000769,lab004-090
37,0,1,40,0.000776,lab004-090
38,0,1,40,0.000773,lab004-090
39,0,1,40,0.000778,lab004-090
40,0,1,40,0.000780,lab004-090
41,0,1,40,0.000781,lab004-090
42,0,1,40,0.000773,lab004-090
43,0,1,40,0.000775,lab004-090
44,0,1,40,0.000778,lab004-090
45,0,1,40,0.000779,lab004-090
46,0,1,40,0.000776,lab004-090
47,0,1,40,0.000765,lab004-090
48,0,1,40,0.000760,lab004-090
49,0,1,40,0.000776,lab004-090
50,0,1,40,0.000779,lab004-090
51,0,1,40,0.000775,lab004-090
